CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
831445507,YYAI,AiRWA Inc,0,-7,0,-6,CLOSE,0%
454089103,IFN,Aberdeen India Fund Inc,0,-1,0,-11,CLOSE,0%
189763204,CODX,Co-Diagnostics Inc,0,-7,0,-13,CLOSE,0%
45333F208,IXHL,INCANNEX HEALTHCARE INC (US),0,-5,0,-15,CLOSE,0%
03062D803,USAS,Americas Gold and Silver Corporation,0,-3,0,-16,CLOSE,0%
74638P307,PPBT,Purple Biotech Ltd (ADR),0,-4,0,-16,CLOSE,0%
83548F408,SONM,DNA X Inc,0,-4,0,-16,CLOSE,0%
G8267K406,SMX,SMX (Security Matters) PLC (US),0,-2,0,-17,CLOSE,0%
21924B302,CLM,Cornerstone Strategic Investment Fund Inc,0,-3,0,-22,CLOSE,0%
269808101,ECC,EAGLE POINT CR CO,2,-7,7,-24.5,-77.8%,<.01%
708062104,PNNT,PennantPark Investment corp.,0,-6,0,-27,CLOSE,0%
691543847,OXLC,Oxford Lane Capital Corp,0,-3,0,-29,CLOSE,0%
40167F101,GOF,Guggenheim Strategic Opportunities Fund,0,-3,0,-33,CLOSE,0%
44045A102,HRZN,HORIZON TECHNOLOGY FIN CORP,1,-7,5,-35,-87.5%,<.01%
43087N204,HSLV,Highlander Silver Corp (CAD),0,-6,0,-35,CLOSE,0%
858568108,SCM,STELLUS CAP INVT CORP,1,-5,8,-40,-83.3%,<.01%
32076V103,AG,First Majestic Silver Corp. (US),0,-2,0,-43,CLOSE,0%
92918V307,VRM,Vroom Inc (US),0,-4,0,-53,CLOSE,0%
84741T104,SPE,Special Opportunities Fund Inc,0,-4,0,-55,CLOSE,0%
29272C301,WATT,ENERGOUS CORP (US),0,-4,0,-63,CLOSE,0%
530158104,USA,LIBERTY ALL STAR EQUITY FUND (US),0,-14,0,-78,CLOSE,0%
427096508,HTGC,HERCULES CAPITAL INC,2,-7,32,-112,-77.8%,<.01%
697900108,PAAS,PAN AMERN SILVER CORP,671,-3,29.97K,-133.98,-0.4%,<.01%
35953D401,FUBO,FuboTV Inc A (US),0,-40,0,-378,CLOSE,0%
00183L201,ANGI,ANGI INC,6,-157,36,-942,-96.3%,<.01%
205887102,CAG,Conagra Brands Inc,3600,-100,48.46K,-1.35K,-2.7%,<.01%
04208T108,AHRT,AH Realty Trust Inc,0,-400,0,-2.2K,CLOSE,0%
185123106,CWAN,Clearwater Analytics Holdings Inc,0,-100,0,-2.37K,CLOSE,0%
404609109,HCKT,Hackett Group Inc/The,0,-300,0,-3.9K,CLOSE,0%
81211K100,SEE,Sealed Air Corp,0,-100,0,-4.21K,CLOSE,0%
Y2685T131,GNK,Genco Shipping & Trading Ltd,0,-200,0,-4.51K,CLOSE,0%
191098102,COKE,Coca-Cola Consolidated Inc,0,-25,0,-4.79K,CLOSE,0%
84265V105,SCCO,Southern Copper Corp.,0,-31,0,-5.33K,CLOSE,0%
88362T103,THR,Thermon Group Holdings Inc,0,-200,0,-10.08K,CLOSE,0%
13321L108,CCJ,CAMECO CORP,5852,-219,594.22K,-22.24K,-3.6%,<.01%
828806109,SPG,Simon Property Group Inc,197221,-100,44.11M,-22.37K,-0.1%,0.09%
884903808,TRI,Thomson Reuters Corp (CA),0,-291,0,-26.22K,CLOSE,0%
G4124C109,GRAB,Grab Holdings Ltd,1048071,-7563,3.95M,-28.51K,-0.7%,<.01%
892672106,TW,Tradeweb Markets Inc,61944,-300,6.17M,-29.9K,-0.5%,0.01%
594972408,MSTR,Strategy Inc,131723,-472,11.45M,-41.03K,-0.4%,0.02%
G8473T100,STE,STERIS PLC,53510,-200,11.27M,-42.11K,-0.4%,0.02%
134429109,CPB,Campbell's Company/The,0,-1900,0,-42.31K,CLOSE,0%
73278L105,POOL,Pool Corp,40,-200,8.6K,-42.98K,-83.3%,<.01%
071813109,BAX,Baxter International Inc,0,-2900,0,-48.72K,CLOSE,0%
553368101,MP,MP Materials Corp,38766,-887,2.17M,-49.68K,-2.2%,<.01%
922475108,VEEV,Veeva Systems Inc,138564,-290,24.59M,-51.47K,-0.2%,0.05%
29472R108,ELS,Equity LifeStyle Properties Inc,1000,-900,64.45K,-58.01K,-47.4%,<.01%
670002401,NVAX,Novavax Inc,811,-6589,7.64K,-62.07K,-89%,<.01%
053611109,AVY,Avery Dennison Corp,24284,-400,3.94M,-64.94K,-1.6%,<.01%
615394202,MOGA,Moog Inc,1003,-161,425.11K,-68.24K,-13.8%,<.01%
296315104,ESE,ESCO Technologies Inc,922,-208,322.74K,-72.81K,-18.4%,<.01%
294429105,EFX,Equifax Inc,44342,-480,7.04M,-76.19K,-1.1%,0.01%
115236101,BRO,Brown & Brown Inc,199763,-1200,12.81M,-76.98K,-0.6%,0.03%
980745103,WWD,Woodward Inc,982,-183,417.78K,-77.86K,-15.7%,<.01%
217204106,CPRT,Copart Inc,467093,-2784,13.17M,-78.48K,-0.6%,0.03%
34959E109,FTNT,Fortinet Inc,535734,-547,82.3M,-84.03K,-0.1%,0.16%
29530P102,ERIE,Erie Indemnity Co,13832,-360,3.32M,-86.31K,-2.5%,<.01%
G85158106,STNE,StoneCo Ltd,23800,-8000,257.99K,-86.72K,-25.2%,<.01%
806407102,HSIC,Henry Schein Inc,100,-1100,8.35K,-91.87K,-91.7%,<.01%
219948106,CPAY,Corpay Inc,68491,-280,22.83M,-93.32K,-0.4%,0.05%
832696405,SJM,J M Smucker Co/The,700,-852,78.75K,-95.85K,-54.9%,<.01%
448579102,H,Hyatt Hotels Corp,20618,-500,4M,-96.92K,-2.4%,<.01%
12532H104,GIB,CGI INC,562,-1759,36.19K,-113.26K,-75.8%,<.01%
744573106,PEG,Public Service Enterprise Group Inc,547694,-1400,44.45M,-113.62K,-0.3%,0.09%
917047102,URBN,Urban Outfitters Inc,6868,-1622,486.67K,-114.93K,-19.1%,<.01%
115637209,BF.B,Brown-Forman Corp,0,-4460,0,-117.92K,CLOSE,0%
337738108,FISV,Fiserv Inc,318290,-2500,15.61M,-122.63K,-0.8%,0.03%
125269100,CF,CF Industries Holdings Inc,295625,-1149,32M,-124.39K,-0.4%,0.06%
615369105,MCO,Moody's Corp,94315,-280,42.72M,-126.82K,-0.3%,0.09%
025932104,AFG,American Financial Group Inc/OH,0,-1000,0,-127.71K,CLOSE,0%
69351T106,PPL,PPL Corp,23395,-3600,850.41K,-130.86K,-13.3%,<.01%
526057104,LEN,Lennar Corp,65214,-1500,5.9M,-135.74K,-2.2%,0.01%
253393102,DKS,Dick's Sporting Goods Inc,21918,-600,4.97M,-136.09K,-2.7%,<.01%
Q4982L109,IREN,IREN Ltd,134400,-3000,6.15M,-137.19K,-2.2%,0.01%
59522J103,MAA,Mid-America Apartment Communities Inc,76760,-1000,10.67M,-138.94K,-1.3%,0.02%
14316J108,CG,Carlyle Group Inc/The,127809,-3500,5.38M,-147.39K,-2.7%,0.01%
09061G101,BMRN,BioMarin Pharmaceutical Inc,300,-2700,17.17K,-154.49K,-90%,<.01%
101121101,BXP,BXP Inc,0,-3000,0,-155.7K,CLOSE,0%
45073V108,ITT,ITT Inc,3432,-818,678.71K,-161.77K,-19.2%,<.01%
46187W107,INVH,Invitation Homes Inc,389550,-5800,11.77M,-175.22K,-1.5%,0.02%
04247X102,AWI,Armstrong World Industries Inc,4785,-1114,767.61K,-178.71K,-18.9%,<.01%
77311W101,RKT,Rocket Cos Inc,266100,-11900,4.19M,-187.43K,-4.3%,<.01%
452327109,ILMN,Illumina Inc,57809,-1074,10.16M,-188.84K,-1.8%,0.02%
46982L108,J,Jacobs Solutions Inc,7400,-1500,932.4K,-189K,-16.9%,<.01%
95082P105,WCC,WESCO International Inc,18706,-571,6.46M,-197.24K,-3%,0.01%
888787108,TOST,Toast Inc,224328,-7200,6.24M,-200.3K,-3.1%,0.01%
65249B109,NWSA,News Corp,186187,-8100,4.62M,-201.12K,-4.2%,<.01%
92936U109,WPC,WP Carey Inc,133238,-2900,9.53M,-207.35K,-2.1%,0.02%
008252108,AMG,Affiliated Managers Group Inc,2655,-620,898.45K,-209.81K,-18.9%,<.01%
48251W104,KKR,KKR & Co Inc,232368,-2300,21.33M,-211.09K,-1%,0.04%
03990B101,ARES,Ares Management Corp,96757,-1900,10.77M,-211.49K,-1.9%,0.02%
29415F104,NVST,Envista Holdings Corp,261489,-8133,6.89M,-214.3K,-3%,0.01%
88034P109,TME,Tencent Music Entertainment Group,131200,-25700,1.1M,-214.59K,-16.4%,<.01%
595017104,MCHP,Microchip Technology Inc,274085,-2400,25M,-218.88K,-0.9%,0.05%
876030107,TPR,Tapestry Inc,125900,-1500,18.43M,-219.57K,-1.2%,0.04%
422806109,HEI,HEICO Corp,19487,-619,6.94M,-220.48K,-3.1%,0.01%
525327102,LDOS,Leidos Holdings Inc,32966,-2154,3.39M,-221.8K,-6.1%,<.01%
12541W209,CHRW,CH Robinson Worldwide Inc,78509,-1200,14.79M,-226.01K,-1.5%,0.03%
244199105,DE,Deere & Co,132571,-360,84.09M,-228.36K,-0.3%,0.17%
31620R303,FNF,Fidelity National Financial Inc,111924,-4900,5.28M,-231.08K,-4.2%,0.01%
267475101,DY,Dycom Industries Inc,14959,-458,7.56M,-231.56K,-3%,0.02%
25809K105,DASH,DoorDash Inc,181903,-1280,33.57M,-236.2K,-0.7%,0.07%
G98239109,XP,XP Inc,81900,-15000,1.33M,-243.9K,-15.5%,<.01%
745867101,PHM,PulteGroup Inc,45428,-1800,6.23M,-246.98K,-3.8%,0.01%
40412C101,HCA,HCA Healthcare Inc,299722,-658,116.86M,-256.55K,-0.2%,0.23%
883556102,TMO,Thermo Fisher Scientific Inc,240911,-517,120.78M,-259.2K,-0.2%,0.24%
278768106,SATS,EchoStar Corp,59700,-2700,6.06M,-274.05K,-4.3%,0.01%
631103108,NDAQ,Nasdaq Inc,342632,-3617,27.01M,-285.09K,-1%,0.05%
706327103,PBA,Pembina Pipeline Corporation,0,-6489,0,-289.96K,CLOSE,0%
74834L100,DGX,Quest Diagnostics Inc,68561,-1400,14.53M,-296.73K,-2%,0.03%
099502106,BAH,Booz Allen Hamilton Holding Corp,162233,-4944,9.84M,-299.95K,-3%,0.02%
M22465104,CHKP,Check Point Software Technologies Ltd,27402,-2300,3.6M,-302.29K,-7.7%,<.01%
21871X109,CRBG,Corebridge Financial Inc,86800,-10900,2.49M,-312.07K,-11.2%,<.01%
48553T106,BZ,Kanzhun Ltd,49300,-24600,634.49K,-316.6K,-33.3%,<.01%
89832Q109,TFC,Truist Financial Corp,788666,-6400,39.29M,-318.85K,-0.8%,0.08%
570535104,MKL,Markel Group Inc,11565,-164,22.59M,-320.29K,-1.4%,0.05%
G0450A105,ACGL,Arch Capital Group Ltd,296048,-3300,28.73M,-320.3K,-1.1%,0.06%
053484101,AVB,AvalonBay Communities Inc,125868,-1700,23.75M,-320.77K,-1.3%,0.05%
573284106,MLM,Martin Marietta Materials Inc,27198,-560,15.69M,-322.95K,-2%,0.03%
68404L201,OPCH,Option Care Health Inc,200,-15736,4.19K,-329.98K,-98.7%,<.01%
574599106,MAS,Masco Corp,46510,-4100,3.78M,-333.62K,-8.1%,<.01%
744320102,PRU,Prudential Financial Inc,246166,-3100,26.57M,-334.58K,-1.2%,0.05%
G25508105,CRH,CRH PLC,314851,-3158,33.69M,-337.91K,-1%,0.07%
00971T101,AKAM,Akamai Technologies Inc,1100,-3173,130.03K,-375.08K,-74.3%,<.01%
M7S64H106,MNDY,Monday.com Ltd,0,-5500,0,-380.11K,CLOSE,0%
780087102,RY,ROYAL BK CDA,11358,-1844,2.34M,-380.39K,-14%,<.01%
517834107,LVS,Las Vegas Sands Corp,306502,-8501,14.16M,-392.66K,-2.7%,0.03%
46284V101,IRM,Iron Mountain Inc,160962,-3200,20.33M,-404.19K,-1.9%,0.04%
171340102,CHD,Church & Dwight Co Inc,155637,-4185,15.08M,-405.44K,-2.6%,0.03%
97717P104,WT,WisdomTree Inc,668432,-24207,11.32M,-410.07K,-3.5%,0.02%
02043Q107,ALNY,Alnylam Pharmaceuticals Inc,64555,-1400,19.43M,-421.44K,-2.1%,0.04%
G3223R108,EG,Everest Group Ltd,52232,-1200,18.66M,-428.68K,-2.2%,0.04%
751212101,RL,Ralph Lauren Corp,30445,-1102,12.22M,-442.35K,-3.5%,0.02%
518439104,EL,Estee Lauder Cos Inc/The,110812,-5700,8.75M,-450.01K,-4.9%,0.02%
896239100,TRMB,Trimble Inc,204938,-9100,10.49M,-465.74K,-4.3%,0.02%
92763W103,VIPS,Vipshop Holdings Ltd,89188,-35760,1.18M,-474.18K,-28.6%,<.01%
260003108,DOV,Dover Corp,104477,-2133,23.43M,-478.39K,-2%,0.05%
46266C105,IQV,IQVIA Holdings Inc,73566,-2500,14.21M,-483.05K,-3.3%,0.03%
969904101,WSM,Williams-Sonoma Inc,46002,-2100,10.72M,-489.51K,-4.4%,0.02%
55354G100,MSCI,MSCI Inc,39161,-882,21.93M,-493.96K,-2.2%,0.04%
09260D107,BX,Blackstone Inc,282156,-4200,33.2M,-494.21K,-1.5%,0.07%
40416E103,HCI,HCI Group Inc,0,-3279,0,-506.97K,CLOSE,0%
35905A109,FTDR,Frontdoor Inc,370440,-6654,28.74M,-516.28K,-1.8%,0.06%
00846U101,A,Agilent Technologies Inc,245094,-3897,32.56M,-517.64K,-1.6%,0.06%
654106103,NKE,NIKE Inc,596159,-12713,24.47M,-521.87K,-2.1%,0.05%
28414H103,ELAN,Elanco Animal Health Inc,583026,-21207,14.35M,-521.9K,-3.5%,0.03%
03769M106,APO,Apollo Global Management Inc,193990,-4500,22.95M,-532.4K,-2.3%,0.05%
G8267P108,SW,Smurfit Westrock PLC,85088,-11600,3.94M,-536.62K,-12%,<.01%
637417106,NNN,NNN REIT Inc,266194,-11834,12.39M,-550.64K,-4.3%,0.02%
65339F101,NEE,NextEra Energy Inc,1552413,-6276,136.26M,-550.84K,-0.4%,0.27%
942749102,WTS,Watts Water Technologies Inc,20,-1460,7.83K,-571.52K,-98.6%,<.01%
67059N108,NTNX,Nutanix Inc,0,-15100,0,-573.95K,CLOSE,0%
962166104,WY,Weyerhaeuser Co,211099,-24100,5.05M,-576.95K,-10.2%,0.01%
22822V101,CCI,Crown Castle Inc,207467,-7700,15.71M,-583.12K,-3.6%,0.03%
23331A109,DHI,DR Horton Inc,119133,-3635,19.4M,-592.07K,-3%,0.04%
291011104,EMR,Emerson Electric Co,327458,-4200,46.88M,-601.23K,-1.3%,0.09%
256677105,DG,Dollar General Corp,97139,-5300,11.18M,-610.08K,-5.2%,0.02%
50212V100,LPLA,LPL Financial Holdings Inc,97361,-2279,27.42M,-641.95K,-2.3%,0.05%
101137107,BSX,Boston Scientific Corp,819227,-15520,34.96M,-662.39K,-1.9%,0.07%
893641100,TDG,TransDigm Group Inc,48972,-498,65.23M,-663.36K,-1%,0.13%
461202103,INTU,Intuit Inc,234844,-2551,61.29M,-665.81K,-1.1%,0.12%
302130109,EXPD,Expeditors International of Washington Inc,77156,-4100,12.57M,-668.22K,-5%,0.03%
892356106,TSCO,Tractor Supply Co,192671,-21290,6.09M,-672.98K,-10%,0.01%
78410G104,SBAC,SBA Communications Corp,52208,-3900,9.21M,-688.19K,-7%,0.02%
784117103,SEIC,SEI Investments Co.,0,-8987,0,-705.21K,CLOSE,0%
722304102,PDD,PDD Holdings Inc,108212,-9300,8.25M,-709.4K,-7.9%,0.02%
36266G107,GEHC,GE HealthCare Technologies Inc,190256,-11100,12.18M,-710.51K,-5.5%,0.02%
009066101,ABNB,Airbnb Inc,228308,-5149,32.67M,-736.82K,-2.2%,0.07%
70450Y103,PYPL,PayPal Holdings Inc,451928,-17800,19.51M,-768.6K,-3.8%,0.04%
007973100,AEIS,Advanced Energy Industries Inc,0,-2395,0,-772.89K,CLOSE,0%
496902404,KGC,KINROSS GOLD CORP,29726,-34866,701.15K,-822.39K,-54%,<.01%
30225T102,EXR,Extra Space Storage Inc,104017,-5700,15.11M,-828.21K,-5.2%,0.03%
68902V107,OTIS,Otis Worldwide Corp,232894,-11600,16.68M,-830.56K,-4.7%,0.03%
084423102,WRB,W R Berkley Corp,260160,-12000,18.35M,-846.36K,-4.4%,0.04%
00287Y109,ABBV,AbbVie Inc,1316850,-3400,331.37M,-855.58K,-0.3%,0.66%
74460D109,PSA,Public Storage,71623,-2800,22.8M,-891.27K,-3.8%,0.05%
773903109,ROK,Rockwell Automation Inc,93552,-1828,46.32M,-905.01K,-1.9%,0.09%
28176E108,EW,Edwards Lifesciences Corp,524490,-10234,47.45M,-925.77K,-1.9%,0.09%
780287108,RGLD,Royal Gold Inc,111,-4685,22.18K,-936.11K,-97.7%,<.01%
22160N109,CSGP,CoStar Group Inc,174139,-33296,4.93M,-942.94K,-16.1%,<.01%
142339100,CSL,Carlisle Cos Inc,7821,-2610,2.84M,-946.78K,-25%,<.01%
49177J102,KVUE,Kenvue Inc,1199267,-50100,22.92M,-957.41K,-4%,0.05%
81141R100,SE,Sea Ltd,186536,-10021,17.88M,-960.31K,-5.1%,0.04%
268150109,DT,Dynatrace Inc,0,-26200,0,-968.88K,CLOSE,0%
60937P106,MDB,MongoDB Inc,43090,-2907,14.47M,-976.46K,-6.3%,0.03%
90138F102,TWLO,Twilio Inc,101848,-4785,21.01M,-987.29K,-4.5%,0.04%
25754A201,DPZ,Domino's Pizza Inc,14664,-3340,4.34M,-988.77K,-18.6%,<.01%
655844108,NSC,Norfolk Southern Corp,107201,-3160,33.72M,-994.1K,-2.9%,0.07%
911312106,UPS,United Parcel Service Inc,383959,-9400,41.28M,-1.01M,-2.4%,0.08%
03027X100,AMT,American Tower Corp,252978,-6200,41.38M,-1.01M,-2.4%,0.08%
29084Q100,EME,EMCOR Group Inc,28779,-1242,23.88M,-1.03M,-4.1%,0.05%
256163106,DOCU,Docusign Inc,14746,-24132,655.02K,-1.07M,-62.1%,<.01%
384109104,GGG,Graco Inc,165010,-14200,12.48M,-1.07M,-7.9%,0.02%
36118L106,FUTU,Futu Holdings Ltd,21123,-11524,1.98M,-1.08M,-35.3%,<.01%
126408103,CSX,CSX Corp,944503,-22800,44.89M,-1.08M,-2.4%,0.09%
008474108,AEM,AGNICO EAGLE MINES LTD,4761,-7060,736.93K,-1.09M,-59.7%,<.01%
693506107,PPG,PPG Industries Inc,157360,-9400,19.09M,-1.14M,-5.6%,0.04%
08265T208,BSY,Bentley Systems Inc,5100,-38200,152.44K,-1.14M,-88.2%,<.01%
02665T306,AMH,American Homes 4 Rent,2400,-35145,80.45K,-1.18M,-93.6%,<.01%
666807102,NOC,Northrop Grumman Corp,43308,-2355,22.06M,-1.2M,-5.2%,0.04%
035710839,NLY,Annaly Capital Management Inc,1463300,-54300,32.72M,-1.21M,-3.6%,0.07%
874054109,TTWO,Take-Two Interactive Software Inc,121845,-5050,30.46M,-1.26M,-4%,0.06%
G51502105,JCI,Johnson Controls International plc,405070,-8924,59.18M,-1.3M,-2.2%,0.12%
502431109,LHX,L3Harris Technologies Inc,58068,-4522,16.87M,-1.31M,-7.2%,0.03%
372460105,GPC,Genuine Parts Co,28317,-11663,3.34M,-1.38M,-29.2%,<.01%
247361702,DAL,Delta Air Lines Inc,22562,-14722,2.11M,-1.38M,-39.5%,<.01%
874039100,TSM,Taiwan Semiconductor Manufacturing Co Ltd,296647,-2930,141.67M,-1.4M,-1%,0.28%
189054109,CLX,Clorox Co/The,45179,-15213,4.31M,-1.45M,-25.2%,<.01%
79466L302,CRM,Salesforce Inc,1028751,-9332,161.16M,-1.46M,-0.9%,0.32%
445658107,JBHT,JB Hunt Transport Services Inc,35212,-5300,10.19M,-1.53M,-13.1%,0.02%
98978V103,ZTS,Zoetis Inc,277326,-21677,19.93M,-1.56M,-7.2%,0.04%
446150104,HBAN,Huntington Bancshares Inc/OH,1421971,-88600,25.21M,-1.57M,-5.9%,0.05%
49446R109,KIM,Kimco Realty Corp,324510,-63300,8.23M,-1.6M,-16.3%,0.02%
62944T105,NVR,NVR Inc,364,-236,2.48M,-1.61M,-39.3%,<.01%
78409V104,SPGI,S&P Global Inc,214414,-4180,87.32M,-1.7M,-1.9%,0.17%
883203101,TXT,Textron Inc,104510,-19213,9.59M,-1.76M,-15.5%,0.02%
857477103,STT,State Street Corp,305001,-10496,51.73M,-1.78M,-3.3%,0.1%
235851102,DHR,Danaher Corp,325649,-9390,62.03M,-1.79M,-2.8%,0.12%
14448C104,CARR,Carrier Global Corp,269950,-24500,19.8M,-1.8M,-8.3%,0.04%
90364P105,PATH,UiPath Inc,1100,-165836,11.96K,-1.8M,-99.3%,<.01%
345370860,F,Ford Motor Co,2296747,-131400,31.92M,-1.83M,-5.4%,0.06%
91347P105,OLED,Universal Display Corp.,0,-19948,0,-1.83M,CLOSE,0%
29362U104,ENTG,Entegris Inc,62300,-10400,11.21M,-1.87M,-14.3%,0.02%
254687106,DIS,Walt Disney Co/The,1104344,-19989,106.29M,-1.92M,-1.8%,0.21%
83304A106,SNAP,Snap Inc,0,-465496,0,-2.14M,CLOSE,0%
375558103,GILD,Gilead Sciences Inc,840400,-16993,106.18M,-2.15M,-2%,0.21%
02156V109,OKLO,Oklo Inc,0,-43400,0,-2.15M,CLOSE,0%
531229755,FWONK,Liberty Media Corp-Liberty Formula One,146387,-23381,13.93M,-2.22M,-13.8%,0.03%
29364G103,ETR,Entergy Corp,502537,-19400,57.72M,-2.23M,-3.7%,0.12%
127097103,CTRA,Coterra Energy Inc,0,-63942,0,-2.25M,CLOSE,0%
12008R107,BLDR,BUILDERS FIRSTSOURCE INC,1,-25302,89,-2.25M,-100%,<.01%
369550108,GD,General Dynamics Corp,76377,-6387,27.06M,-2.26M,-7.7%,0.05%
929160109,VMC,Vulcan Materials Co,63403,-7900,18.7M,-2.33M,-11.1%,0.04%
097023105,BA,Boeing Co/The,220548,-10863,47.74M,-2.35M,-4.7%,0.1%
526107107,LII,Lennox International Inc,10274,-4260,5.89M,-2.44M,-29.3%,0.01%
443201108,HWM,Howmet Aerospace Inc,471853,-9119,126.86M,-2.45M,-1.9%,0.25%
49271V100,KDP,Keurig Dr Pepper Inc,1032839,-75164,33.8M,-2.46M,-6.8%,0.07%
253868103,DLR,Digital Realty Trust Inc,321231,-13700,57.69M,-2.46M,-4.1%,0.12%
172908105,CTAS,Cintas Corp,195532,-14609,33.26M,-2.48M,-7%,0.07%
086516101,BBY,Best Buy Co Inc,93309,-32798,7.08M,-2.49M,-26%,0.01%
754730109,RJF,Raymond James Financial Inc,141545,-16965,21.52M,-2.58M,-10.7%,0.04%
136069101,CM,CANADIAN IMPERIAL BANK OF CO,2152,-23127,246.88K,-2.65M,-91.5%,<.01%
G7S00T104,PNR,Pentair PLC,144505,-34700,11.08M,-2.66M,-19.4%,0.02%
880770102,TER,Teradyne Inc,86720,-5660,41.96M,-2.74M,-6.1%,0.08%
00724F101,ADBE,Adobe Inc,363268,-13822,74.48M,-2.83M,-3.7%,0.15%
192446102,CTSH,Cognizant Technology Solutions Corp,286150,-82137,11.08M,-3.18M,-22.3%,0.02%
98954M200,Z,Zillow Group Inc,0,-79573,0,-3.29M,CLOSE,0%
92537N108,VRT,Vertiv Holdings Co,250755,-9993,83.96M,-3.35M,-3.8%,0.17%
681919106,OMC,Omnicom Group Inc,344035,-46576,25.06M,-3.39M,-11.9%,0.05%
34959J108,FTV,Fortive Corp,267842,-56200,16.36M,-3.43M,-17.3%,0.03%
G8994E103,TT,Trane Technologies PLC,207737,-7061,102.03M,-3.47M,-3.3%,0.2%
01973R101,ALSN,Allison Transmission Holdings Inc,77283,-31324,8.71M,-3.53M,-28.8%,0.02%
760759100,RSG,Republic Services Inc,161605,-16900,34.43M,-3.6M,-9.5%,0.07%
592688105,MTD,Mettler-Toledo International Inc,4348,-2865,5.55M,-3.66M,-39.7%,0.01%
761152107,RMD,ResMed Inc,88341,-19401,17.22M,-3.78M,-18%,0.03%
90353T100,UBER,Uber Technologies Inc,1149875,-52507,82.97M,-3.79M,-4.4%,0.17%
31946M103,FCNCA,First Citizens BancShares Inc/NC,7327,-1851,15.25M,-3.85M,-20.2%,0.03%
45687V106,IR,Ingersoll Rand Inc,201404,-47764,16.51M,-3.92M,-19.2%,0.03%
26142V105,DKNG,DraftKings Inc,0,-186329,0,-4.03M,CLOSE,0%
74743L100,Q,Qnity Electronics Inc,120789,-26000,19.73M,-4.25M,-17.7%,0.04%
88339J105,TTD,Trade Desk Inc/The,1700,-244250,30.74K,-4.42M,-99.3%,<.01%
21036P108,STZ,Constellation Brands Inc,73200,-31811,10.18M,-4.42M,-30.3%,0.02%
45841N107,IBKR,Interactive Brokers Group Inc,162708,-51000,14.16M,-4.44M,-23.9%,0.03%
854502101,SWK,Stanley Black & Decker Inc,1300,-47916,122.36K,-4.51M,-97.4%,<.01%
G96629103,WTW,Willis Towers Watson PLC,71469,-17349,18.68M,-4.53M,-19.5%,0.04%
426281101,JKHY,Jack Henry & Associates Inc,900,-33846,123.97K,-4.66M,-97.4%,<.01%
440452100,HRL,Hormel Foods Corp,21074,-194124,523.06K,-4.82M,-90.2%,<.01%
443573100,HUBS,HubSpot Inc,1352,-26470,246.75K,-4.83M,-95.1%,<.01%
G1151C101,ACN,Accenture PLC,457739,-40776,56.96M,-5.07M,-8.2%,0.11%
001055102,AFL,Aflac Inc,345003,-44900,40.45M,-5.26M,-11.5%,0.08%
29452E101,EQH,Equitable Holdings Inc,0,-144861,0,-5.38M,CLOSE,0%
74762E102,PWR,Quanta Services Inc,153812,-7567,110.75M,-5.45M,-4.7%,0.22%
313855108,FSS,Federal Signal Corp.,0,-50659,0,-5.48M,CLOSE,0%
002896207,ANF,Abercrombie & Fitch Co. A,0,-60130,0,-5.49M,CLOSE,0%
83444M101,SOLV,Solventum Corp,0,-84365,0,-5.51M,CLOSE,0%
75513E101,RTX,RTX Corp,1054267,-29362,200.03M,-5.57M,-2.7%,0.4%
72352L106,PINS,Pinterest Inc,0,-311766,0,-5.72M,CLOSE,0%
G3922B107,G,Genpact Ltd,1064,-214944,29.26K,-5.91M,-99.5%,<.01%
03831W108,APP,AppLovin Corp,138455,-12233,71.34M,-6.3M,-8.1%,0.14%
808513105,SCHW,SCHWAB CHARLES CORP,1617780,-68568,149.27M,-6.33M,-4.1%,0.3%
437076102,HD,Home Depot Inc/The,508191,-18173,179.23M,-6.41M,-3.5%,0.36%
655663102,NDSN,Nordson Corp,77819,-21314,23.48M,-6.43M,-21.5%,0.05%
989207105,ZBRA,Zebra Technologies Corp,262,-24803,68.97K,-6.53M,-99%,<.01%
366651107,IT,Gartner Inc,3080,-51158,399.23K,-6.63M,-94.3%,<.01%
422806208,HEIA,HEICO Corp,170257,-26157,43.91M,-6.75M,-13.3%,0.09%
69753M105,PLMR,Palomar Holdings Inc,137878,-55903,17.43M,-7.07M,-28.8%,0.03%
670346105,NUE,Nucor Corp,150623,-31800,33.55M,-7.08M,-17.4%,0.07%
075887109,BDX,Becton Dickinson & Co,228234,-47003,34.54M,-7.11M,-17.1%,0.07%
742718109,PG,Procter & Gamble Co/The,1615548,-48982,236.9M,-7.18M,-2.9%,0.47%
032654105,ADI,Analog Devices Inc,336969,-18107,133.83M,-7.19M,-5.1%,0.27%
73933G202,PSIX,Power Solutions International Inc,0,-121653,0,-7.41M,CLOSE,0%
364760108,GAP,Gap Inc/The,300,-422675,5.6K,-7.9M,-99.9%,<.01%
