CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
866082100,INN,SUMMIT HOTEL PPTYS,69400,53900,486.49K,377.84K,+347.7%,<.01%
746729300,PVAL,PUTNAM ETF TRUST,36500,7400,1.86M,377.03K,+25.4%,<.01%
09075X207,BDSX,BIODESIX INC,28648,16700,646.01K,376.58K,+139.8%,<.01%
632347100,NATH,NATHANS FAMOUS INC,158056,3700,16.06M,375.92K,+2.4%,0.02%
877163105,TAYD,TAYLOR DEVICES INC,56062,6400,3.29M,375.55K,+12.9%,<.01%
46138E370,SPHB,INVESCO EXCH TRADED FD TR II,2400,2400,373.42K,373.42K,NEW,<.01%
L18268109,CDRO,CODERE ONLINE LUXEMBOURG S A,39000,39000,373.23K,373.23K,NEW,<.01%
879080109,TRC,TEJON RANCH CO,368648,19900,6.89M,372.13K,+5.7%,<.01%
74179A107,BPRN,PRINCETON BANCORP INC,46786,9763,1.78M,370.51K,+26.4%,<.01%
M4R82T106,FVRR,FIVERR INTL LTD,767359,35700,7.92M,368.42K,+4.9%,0.01%
576853105,MTRX,MATRIX SVC CO,282559,26759,3.87M,366.6K,+10.5%,<.01%
25461H853,LABD,DIREXION SHARES ETF TRUST,47500,47500,366.23K,366.23K,NEW,<.01%
66510M204,NAK,NORTHERN DYNASTY MINERALS LT,4650149,190000,8.93M,364.8K,+4.3%,0.01%
77664L207,ROOT,ROOT INC,245281,6500,13.72M,363.48K,+2.7%,0.02%
904311206,UA,UNDER ARMOUR INC,58400,58400,363.25K,363.25K,NEW,<.01%
464287630,IWN,ISHARES TR,1636,1636,361.88K,361.88K,NEW,<.01%
88636Y508,IONX,TIDAL TRUST II,37100,7100,1.89M,361.04K,+23.7%,<.01%
063425102,BMRC,BANK OF MARIN BANCORP,132381,12989,3.67M,359.8K,+10.9%,<.01%
G9471C206,EVTL,VERTICAL AEROSPACE LTD,562400,206552,978.58K,359.4K,+58%,<.01%
451033708,IBIO,IBIO INC,202847,202847,354.98K,354.98K,NEW,<.01%
339382103,FLXS,FLEXSTEEL INDS INC,146955,4755,10.95M,354.15K,+3.3%,0.02%
M9607U115,VLN,VALENS SEMICONDUCTOR LTD,1468229,156529,3.32M,353.76K,+11.9%,<.01%
143905107,CSV,CARRIAGE SVCS INC,437125,9225,16.76M,353.69K,+2.2%,0.02%
74277P105,BRR,PROCAP FINL INC,228800,228800,352.35K,352.35K,NEW,<.01%
282564103,EIKN,EIKON THERAPEUTICS INC,26797,26797,349.7K,349.7K,NEW,<.01%
00832E103,AFBI,AFFINITY BANCSHARES INC,74548,15400,1.68M,348.04K,+26%,<.01%
G4453R115,MAAS,MAASE INC.,26600,26600,345.8K,345.8K,NEW,<.01%
704699107,PGC,PEAPACK-GLADSTONE FINL CORP,20594,7300,974.71K,345.51K,+54.9%,<.01%
46434G855,RING,ISHARES INC,5298,5298,342.25K,342.25K,NEW,<.01%
00857U206,AGL,AGILON HEALTH INC,152214,3171,16.31M,339.87K,+2.1%,0.02%
62459M305,MOVE,CORVEX INC,15647,15647,339.62K,339.62K,NEW,<.01%
34988V106,FOSL,FOSSIL GROUP INC,177872,81936,736.39K,339.22K,+85.4%,<.01%
482929106,KLRS,KALARIS THERAPEUTICS INC,149351,83200,607.86K,338.62K,+125.8%,<.01%
96145W103,WEST,WESTROCK COFFEE CO,83700,41700,678.81K,338.19K,+99.3%,<.01%
33741H107,FUNC,FIRST UTD CORP,111195,7600,4.9M,335.24K,+7.3%,<.01%
379598105,GLOO,GLOO HOLDINGS INC,73600,73600,334.88K,334.88K,NEW,<.01%
65540B303,NDLS,NOODLES & CO,35480,22134,530.43K,330.9K,+165.8%,<.01%
03076C106,AMP,AMERIPRISE FINL INC,145720,720,66.85M,330.31K,+0.5%,0.09%
762093102,RBKB,RHINEBECK BANCORP INC,43300,19000,749.52K,328.89K,+78.2%,<.01%
753018100,RANI,RANI THERAPEUTICS HLDGS INC,430737,430737,327.53K,327.53K,NEW,<.01%
82706C108,SIMO,SILICON MOTION TECHNOLOGY CO,979,979,326.33K,326.33K,NEW,<.01%
78643B500,ALAR,ALARUM TECHNOLOGIES LTD,53805,40405,432.59K,324.86K,+301.5%,<.01%
19249H103,CHRS,COHERUS ONCOLOGY INC,563056,231356,788.28K,323.9K,+69.7%,<.01%
00704R109,ANL,ADLAI NORTYE LTD,94100,28100,1.08M,323.15K,+42.6%,<.01%
142038108,CRBU,CARIBOU BIOSCIENCES INC,2773545,183048,4.88M,322.16K,+7.1%,<.01%
39525U107,GFR,GREENFIRE RES LTD NEW,218200,56938,1.23M,321.7K,+35.3%,<.01%
76156B107,RVLV,REVOLVE GROUP INC,14000,14000,320.46K,320.46K,NEW,<.01%
12448X201,BYRN,BYRNA TECHNOLOGIES INC,429847,47520,2.88M,318.86K,+12.4%,<.01%
761152107,RMD,RESMED INC,1620,1620,315.71K,315.71K,NEW,<.01%
292765104,EPAC,ENERPAC TOOL GROUP CORP,8800,8800,315.57K,315.57K,NEW,<.01%
12685J105,CABO,CABLE ONE INC,59800,5900,3.18M,313.35K,+10.9%,<.01%
78646V107,SAFE,SAFEHOLD INC,51721,19864,812.02K,311.86K,+62.4%,<.01%
811292309,SCYX,SCYNEXIS INC,76525,76525,311.46K,311.46K,NEW,<.01%
38268T103,GPRO,GOPRO INC,2026136,400236,1.58M,311.38K,+24.6%,<.01%
Y9390M103,VFS,VINFAST AUTO LTD,130300,99200,406.54K,309.5K,+319%,<.01%
H82027105,SOPH,SOPHIA GENETICS SA,113300,53500,653.74K,308.69K,+89.5%,<.01%
67077M108,NTR,NUTRIEN LTD,4885,4885,307.51K,307.51K,NEW,<.01%
88636Y888,IRE,TIDAL TRUST II,18400,18400,307.46K,307.46K,NEW,<.01%
747798106,HTT,HIGH TEMPLAR TECHNOLOGY LTD,143213,120013,366.62K,307.23K,+517.3%,<.01%
00791N201,ADV,ADVANTAGE SOLUTIONS INC,40531,7056,1.75M,305.1K,+21.1%,<.01%
904677200,UFI,UNIFI INC,92993,64093,441.72K,304.44K,+221.8%,<.01%
78408D105,SBFG,SB FINL GROUP INC,39846,12021,1.01M,303.77K,+43.2%,<.01%
88634T774,NVDY,TIDAL TRUST II,24300,24300,302.29K,302.29K,NEW,<.01%
92347M100,VERI,VERITONE INC,299280,219680,410.01K,300.96K,+276%,<.01%
37364X109,GEOS,GEOSPACE TECHNOLOGIES CORP,44299,44299,299.9K,299.9K,NEW,<.01%
92536C202,VERU,VERU INC,164450,95200,514.73K,297.98K,+137.5%,<.01%
754198109,RAVE,RAVE RESTAURANT GROUP INC,268149,91088,876.85K,297.86K,+51.4%,<.01%
85254J102,STAG,STAG INDUSTRIAL INC,103272,7772,3.93M,295.8K,+8.1%,<.01%
656553104,NSYS,NORTECH SYS INC,62599,18600,990.32K,294.25K,+42.3%,<.01%
44916K106,HYPR,HYPERFINE INC,945836,215603,1.28M,291.06K,+29.5%,<.01%
526057302,LENB,LENNAR CORP,3252,3252,288.49K,288.49K,NEW,<.01%
74347G374,DXD,PROSHARES TR,16800,16800,288.46K,288.46K,NEW,<.01%
007002207,ACET,ADICET BIO INC,265945,33354,2.3M,288.18K,+14.3%,<.01%
G9503X103,WALD,WALDENCAST PLC,162700,162700,286.35K,286.35K,NEW,<.01%
88340W681,GLWG,THEMES ETF TR,6309,6309,285.17K,285.17K,NEW,<.01%
72765Q882,PLG,PLATINUM GROUP METALS LTD,854588,211026,1.15M,284.89K,+32.8%,<.01%
003260106,PPLT,ABRDN PLATINUM ETF TRUST,20100,20100,284.01K,284.01K,NEW,<.01%
30049A107,EPM,EVOLUTION PETE CORP,1029814,76917,3.79M,283.05K,+8.1%,<.01%
677719106,OVBC,OHIO VY BANC CORP,21275,6500,923.97K,282.29K,+44%,<.01%
025072885,AVUS,AMERICAN CENTY ETF TR,4700,2200,601.98K,281.78K,+88%,<.01%
36870H103,GNLX,GENELUX CORPORATION,105229,93029,316.74K,280.02K,+762.5%,<.01%
740294400,POCI,PRECISION OPTICS CORP INC MA,54100,54100,275.91K,275.91K,NEW,<.01%
M87095309,SPCB,SUPERCOM LTD NEW,24100,24100,275.7K,275.7K,NEW,<.01%
92919F103,VOXR,VOX ROYALTY CORP,256959,58243,1.22M,275.49K,+29.3%,<.01%
266042407,DUOT,DUOS TECHNOLOGIES GROUP INC,287200,22785,3.45M,273.42K,+8.6%,<.01%
464287572,IOO,ISHARES TR,7900,2000,1.08M,273.2K,+33.9%,<.01%
157085101,CERS,CERUS CORP,671700,92800,1.96M,270.98K,+16%,<.01%
922020748,VCRB,VANGUARD MALVERN FDS,6100,3500,471.12K,270.31K,+134.6%,<.01%
Y27265126,GLBS,GLOBUS MARITIME LIMITED NEW,232800,89700,696.07K,268.2K,+62.7%,<.01%
87971M103,TU,TELUS CORPORATION,25300,25300,267.42K,267.42K,NEW,<.01%
097235105,BSBK,BOGOTA FINL CORP,60851,29600,549.49K,267.29K,+94.7%,<.01%
42225T107,HCAT,HEALTH CATALYST INC,349266,132197,695.04K,263.07K,+60.9%,<.01%
00081T108,ACCO,ACCO BRANDS CORP,957935,63114,3.99M,262.55K,+7.1%,<.01%
12520L109,CFBK,CF BANKSHARES INC,102423,7944,3.36M,260.32K,+8.4%,<.01%
458685104,INTG,INTERGROUP CORP,5400,5400,259.31K,259.31K,NEW,<.01%
84920Y106,SPWH,SPORTSMANS WHSE HLDGS INC,678300,194000,902.14K,258.02K,+40.1%,<.01%
33631F104,FSEA,FIRST SEACOAST BANCORP INC,36932,15300,622.67K,257.96K,+70.7%,<.01%
G23773107,CWCO,CONSOLIDATED WATER CO INC,308267,8627,9.09M,254.5K,+2.9%,0.01%
85209E208,SPRB,SPRUCE BIOSCIENCES INC,4700,4700,253.8K,253.8K,NEW,<.01%
531914109,LWAY,LIFEWAY FOODS INC,377171,8500,11.25M,253.64K,+2.3%,0.02%
760281204,RBCAA,REPUBLIC BANCORP INC KY,49100,2800,4.44M,253.2K,+6%,<.01%
361008105,FNKO,FUNKO INC,86300,42800,507.44K,251.66K,+98.4%,<.01%
56565P103,MPLT,MAPLIGHT THERAPEUTICS INC,6937,6937,248.62K,248.62K,NEW,<.01%
00768Y453,MSOS,ADVISORSHARES TR,167200,48800,849.38K,247.9K,+41.2%,<.01%
83193G107,SMRT,SMARTRENT INC,1343028,207128,1.6M,246.48K,+18.2%,<.01%
68389X105,ORCL,ORACLE CORP,1669,1669,245.45K,245.45K,NEW,<.01%
723836300,PPSI,PIONEER PWR SOLUTIONS INC,126488,62288,498.36K,245.41K,+97%,<.01%
33740F805,FIXD,FIRST TR EXCHNG TRADED FD VI,11800,5600,514.6K,244.22K,+90.3%,<.01%
G39108108,GTES,GATES INDL CORP PLC,373800,8700,10.46M,243.34K,+2.4%,0.01%
003262102,PALL,ABRDN PALLADIUM ETF TRUST,18053,10753,398.61K,237.43K,+147.3%,<.01%
37954Y475,XYLD,GLOBAL X FDS,5800,5800,236.58K,236.58K,NEW,<.01%
27030F202,PDC,PERPETUALS.COM LTD,39700,39700,234.23K,234.23K,NEW,<.01%
46092D665,APLX,INVESTMENT MANAGERS SER TR I,11300,11300,233.46K,233.46K,NEW,<.01%
050734201,AEYE,AUDIOEYE INC,165363,40063,960.76K,232.77K,+32%,<.01%
590479408,RJET,REPUBLIC AWYS HLDGS INC,11031,11031,231.76K,231.76K,NEW,<.01%
02156U200,ATER,ATERIAN INC,223030,174383,294.4K,230.19K,+358.5%,<.01%
591520200,MEI,METHODE ELECTRS INC,102100,12100,1.94M,229.54K,+13.4%,<.01%
46435G474,FALN,ISHARES TR,8400,8400,228.82K,228.82K,NEW,<.01%
G00894108,ARX,ACCELERANT HOLDINGS,296100,19500,3.47M,228.54K,+7%,<.01%
29089Q105,EBS,EMERGENT BIOSOLUTIONS INC,683247,27200,5.73M,227.94K,+4.1%,<.01%
579780107,MKCV,MCCORMICK & CO INC,4500,4500,227.25K,227.25K,NEW,<.01%
371532102,GCO,GENESCO INC,19100,6700,645.01K,226.26K,+54%,<.01%
G63755105,NIQ,NIQ GLOBAL INTELLIGENCE PLC,56600,24100,529.21K,225.34K,+74.2%,<.01%
901476101,TWIN,TWIN DISC INC,117093,9700,2.72M,225.04K,+9%,<.01%
89679M104,TFPM,TRIPLE FLAG PRECIOUS METAL,33985,7504,1.02M,224.89K,+28.3%,<.01%
729139105,PLRX,PLIANT THERAPEUTICS INC,2049874,197032,2.34M,224.62K,+10.6%,<.01%
53222Q103,LCUT,LIFETIME BRANDS INC,142951,26186,1.22M,223.37K,+22.4%,<.01%
904311107,UAA,UNDER ARMOUR INC,34900,34900,223.01K,223.01K,NEW,<.01%
43114Q105,HPK,HIGHPEAK ENERGY INC,31800,31800,222.28K,222.28K,NEW,<.01%
896095106,TCBK,TRICO BANCSHARES,161067,4124,8.67M,222.08K,+2.6%,0.01%
47580P103,JELD,JELD-WEN HLDG INC,683799,146589,1.03M,219.88K,+27.3%,<.01%
104674106,BRC,BRADY CORP,915040,2400,83.79M,219.77K,+0.3%,0.12%
15961R303,CHPT,CHARGEPOINT HOLDINGS INC,181159,37100,1.07M,219.26K,+25.8%,<.01%
29272C301,WATT,ENERGOUS CORP,9100,9100,218.85K,218.85K,NEW,<.01%
G3040B104,ENGS,ENERGYS GROUP LTD,106500,90000,258.8K,218.7K,+545.5%,<.01%
02155H200,ALT,ALTIMMUNE INC,71600,71600,217.66K,217.66K,NEW,<.01%
52474R207,LGCY,LEGACY ED INC,90500,18500,1.06M,217.56K,+25.7%,<.01%
718968100,PXED,PHOENIX ED PARTNERS INC,6600,6600,216.81K,216.81K,NEW,<.01%
82981J851,SITC,SITE CTRS CORP,54462,54462,216.21K,216.21K,NEW,<.01%
64130M308,NMTC,NEUROONE MED TECHNOLOGIES CO,70861,70861,215.42K,215.42K,NEW,<.01%
G9108L173,TEN,TSAKOS ENERGY NAVIGATION LTD,472203,5978,16.7M,211.44K,+1.3%,0.02%
981475106,WKC,WORLD KINECT CORPORATION,52886,6400,1.74M,210.82K,+13.8%,<.01%
38747R868,BABX,GRANITESHARES ETF TR,15137,15137,209.8K,209.8K,NEW,<.01%
09077A106,BMEA,BIOMEA FUSION INC,1455474,142676,2.14M,209.73K,+10.9%,<.01%
898202106,TRUP,TRUPANION INC,47400,8400,1.17M,208.07K,+21.5%,<.01%
105368203,BDN,BRANDYWINE RLTY TR,143400,64800,454.58K,205.42K,+82.4%,<.01%
38387Q105,PEW,GRABAGUN DIGITAL HLDGS INC,134300,89500,306.2K,204.06K,+199.8%,<.01%
205826209,CMTL,COMTECH TELECOMMUNICATIONS C,332500,96851,698.25K,203.39K,+41.1%,<.01%
82620P102,BSRR,SIERRA BANCORP,185812,4965,7.57M,202.37K,+2.7%,0.01%
46489V302,CATX,PERSPECTIVE THERAPEUTICS INC,59133,59133,201.64K,201.64K,NEW,<.01%
04965N104,RNA,ATRIUM THERAPEUTICS INC,14971,14971,201.36K,201.36K,NEW,<.01%
30263Y104,FSBW,FS BANCORP INC,113513,4628,4.93M,200.86K,+4.3%,<.01%
03212B103,AMPY,AMPLIFY ENERGY CORP NEW,65178,50378,259.41K,200.5K,+340.4%,<.01%
37954Y483,QYLD,GLOBAL X FDS,10700,10700,197.2K,197.2K,NEW,<.01%
56155L108,TUSK,MAMMOTH ENERGY SVCS INC,292280,60308,949.91K,196K,+26%,<.01%
78590A109,SACH,SACHEM CAP CORP,357676,207567,336.68K,195.38K,+138.3%,<.01%
452525306,ICCC,IMMUCELL CORP,171089,19300,1.72M,193.96K,+12.7%,<.01%
55083R203,LYEL,LYELL IMMUNOPHARMA INC,130190,13779,1.83M,193.59K,+11.8%,<.01%
88636Y102,RGTX,TIDAL TRUST II,10425,10425,192.86K,192.86K,NEW,<.01%
457985208,IART,INTEGRA LIFESCIENCES HLDGS C,10500,10500,188.58K,188.58K,NEW,<.01%
64073B103,NP,NEPTUNE INS HLDGS INC,166671,5968,5.25M,187.99K,+3.7%,<.01%
06652N107,BSVN,BANK7 CORP,15700,3800,768.51K,186.01K,+31.9%,<.01%
82686Q101,SLNCF,SILENCE THERAPEUTICS PLC,16930,16930,185.89K,185.89K,NEW,<.01%
04681Y103,ASIC,ATEGRITY SPECIALTY IN CO HO,49200,7600,1.18M,182.7K,+18.3%,<.01%
97727L408,WIHN,WISEKEY INTERNATIONAL HLDS L,24925,24925,182.45K,182.45K,NEW,<.01%
10170A100,BOLD,BOUNDLESS BIO INC,471570,72570,1.18M,181.43K,+18.2%,<.01%
464289867,AOR,ISHARES TR,13300,2600,924.35K,180.7K,+24.3%,<.01%
6293JP109,NSTS,NSTS BANCORP INC,30500,13000,419.68K,178.88K,+74.3%,<.01%
45378A106,IRT,INDEPENDENCE RLTY TR INC,10695,10695,178.5K,178.5K,NEW,<.01%
68401P403,OPHC,OPTIMUMBANK HLDGS INC,155051,30451,905.5K,177.83K,+24.4%,<.01%
08659B102,BBNX,BETA BIONICS INC,11300,11300,177.07K,177.07K,NEW,<.01%
65343E207,NXTC,NEXTCURE INC,171202,110668,273.92K,177.07K,+182.8%,<.01%
13100M509,CALX,CALIX INC,548118,4700,20.46M,175.4K,+0.9%,0.03%
359678109,FLL,FULL HSE RESORTS INC,518221,62600,1.45M,174.65K,+13.7%,<.01%
68403P203,ORMP,ORAMED PHARMACEUTICALS INC,183800,36100,884.08K,173.64K,+24.4%,<.01%
92828Q109,VRTS,VIRTUS INVT PARTNERS INC,28429,1200,4.08M,172.2K,+4.4%,<.01%
101044105,BOC,BOSTON OMAHA CORP,12400,12400,169.14K,169.14K,NEW,<.01%
769397100,RVSB,RIVERVIEW BANCORP INC,350030,30823,1.9M,167.37K,+9.7%,<.01%
G6964L206,PSFE,PAYSAFE LIMITED,92594,22400,691.68K,167.33K,+31.9%,<.01%
88032L605,TENX,TENAX THERAPEUTICS INC,164000,11400,2.39M,165.87K,+7.5%,<.01%
744413204,PIII,P3 HEALTH PARTNERS INC,15149,15149,163.61K,163.61K,NEW,<.01%
G7633Y108,ROMA,ROMA GREEN FIN LTD,42500,20300,336.6K,160.78K,+91.4%,<.01%
92647X830,VFLO,VICTORY PORTFOLIOS II,21800,3500,997.35K,160.12K,+19.1%,<.01%
206787103,CNDT,CONDUENT INC,2717000,108600,3.97M,158.56K,+4.2%,<.01%
835483108,SOTK,SONO TEK CORP,115000,25900,703.8K,158.51K,+29.1%,<.01%
629444209,NRXP,NRX PHARMACEUTICALS INC,38600,38600,157.87K,157.87K,NEW,<.01%
982104101,WS,WORTHINGTON STL INC,191138,4700,6.42M,157.83K,+2.5%,<.01%
72815G108,MYPS,PLAYSTUDIOS INC,927931,315961,463.04K,157.66K,+51.6%,<.01%
89977P205,TOUR,TUNIU CORP,31741,31741,153.31K,153.31K,NEW,<.01%
G0585R106,AGO,ASSURED GUARANTY LTD,4400,1900,352.7K,152.3K,+76%,<.01%
335834107,FNWB,FIRST NORTHWEST BANCORP,352305,14000,3.81M,151.34K,+4.1%,<.01%
33833Q106,FPH,FIVE POINT HOLDINGS LLC,298500,28338,1.57M,149.34K,+10.5%,<.01%
09077D209,BFRI,BIOFRONTERA INC,157505,157505,148.92K,148.92K,NEW,<.01%
75340L104,RPID,RAPID MICRO BIOSYSTEMS INC,212101,85484,366.94K,147.89K,+67.5%,<.01%
39813G109,GDYN,GRID DYNAMICS HLDGS INC,59000,26000,335.12K,147.68K,+78.8%,<.01%
85512G106,STHO,STAR HLDGS,109899,16119,1M,147.17K,+17.2%,<.01%
12233L206,BNR,BURNING ROCK BIOTECH LTD,52838,17431,442.25K,145.9K,+49.2%,<.01%
452521107,IMMR,IMMERSION CORP,21500,21500,145.56K,145.56K,NEW,<.01%
L72967109,OEC,ORION S.A.,123096,21800,816.13K,144.53K,+21.5%,<.01%
368678108,GENC,GENCOR INDS INC,392687,9679,5.86M,144.41K,+2.5%,<.01%
105230106,BOF,BRANCHOUT FOOD INC,111400,30973,512.44K,142.48K,+38.5%,<.01%
98422T209,XLO,XILIO THERAPEUTICS INC,64153,14587,614.59K,139.74K,+29.4%,<.01%
277802500,BLNE,BEELINE HOLDINGS INC,130695,113739,159.45K,138.76K,+670.8%,<.01%
81752R100,SRG,SERITAGE GROWTH PPTYS,52700,52700,138.6K,138.6K,NEW,<.01%
464286749,EWL,ISHARES INC,6600,2200,414.81K,138.27K,+50%,<.01%
591774104,MCB,METROPOLITAN BK HLDG CORP,13800,1400,1.36M,138.26K,+11.3%,<.01%
G68707101,PAGS,PAGSEGURO DIGITAL LTD,103400,15243,935.77K,137.95K,+17.3%,<.01%
745848101,LUNG,PULMONX CORP,425110,104810,552.64K,136.25K,+32.7%,<.01%
14019W109,CGXU,CAPITAL GROUP INTL FOCUS EQT,10900,3900,377.36K,135.02K,+55.7%,<.01%
22275C105,PODC,PODCASTONE INC,29903,29903,133.67K,133.67K,NEW,<.01%
G29201103,ECX,ECARX HOLDINGS INC,2119119,103519,2.73M,133.54K,+5.1%,<.01%
016744500,ALLR,ALLARITY THERAPEUTICS INC,331509,103425,427.65K,133.42K,+45.3%,<.01%
248356107,DNN,DENISON MINES CORP,9498513,42800,29.07M,130.97K,+0.5%,0.04%
00534A102,IVVD,INVIVYD INC,995334,149069,868.33K,130.05K,+17.6%,<.01%
26923N181,TSLZ,ETF OPPORTUNITIES TRUST,49400,12000,526.11K,127.8K,+32.1%,<.01%
961881208,WETH,WETOUCH TECHNOLOGY INC,161558,105058,195.49K,127.12K,+185.9%,<.01%
47632P101,JRSH,JERASH HLDGS US INC,298282,26042,1.43M,125.26K,+9.6%,<.01%
532275104,LWLG,LIGHTWAVE LOGIC INC,13237,13237,125.22K,125.22K,NEW,<.01%
81734D104,SEPN,SEPTERNA INC,41419,3719,1.39M,124.55K,+9.9%,<.01%
10554B104,LND,BRASILAGRO COMPANHIA BRASILE,173500,34000,619.39K,121.38K,+24.4%,<.01%
04746L203,LONA,LEONABIO INC,77424,13202,711.53K,121.33K,+20.6%,<.01%
69344D408,PHI,PLDT INC,2333976,6909,40.89M,121.05K,+0.3%,0.06%
629156407,NL,NLI HOLDINGS INC,182714,20244,1.09M,120.45K,+12.5%,<.01%
966084204,WSR,WHITESTONE REIT,60100,6289,1.14M,119.24K,+11.7%,<.01%
49876K103,GRML,GREENLAND MINES LTD,457086,457086,118.84K,118.84K,NEW,<.01%
349942102,FVI,FORTUNA MNG CORP,919400,14000,7.77M,118.3K,+1.5%,0.01%
62011B201,MSGM,MOTORSPORT GAMES INC,56800,29200,227.2K,116.8K,+105.8%,<.01%
05479K106,ELUT,ELUTIA INC,201816,119100,197.7K,116.67K,+144%,<.01%
09074F504,BIVI,BIOVIE INC,127918,60000,248.16K,116.4K,+88.3%,<.01%
35471R106,FSP,FRANKLIN STR PPTYS CORP,1916987,224384,987.25K,115.56K,+13.3%,<.01%
91544A208,UPLD,UPLAND SOFTWARE INC,24584,24584,114.81K,114.81K,NEW,<.01%
257554105,DOMO,DOMO INC,36076,36076,112.92K,112.92K,NEW,<.01%
05601U105,BRCC,BRC INC,400037,101359,444.04K,112.51K,+33.9%,<.01%
47103N106,JBI,JANUS INTERNATIONAL GROUP IN,321652,20152,1.79M,111.84K,+6.7%,<.01%
64136E102,NEUP,NEUPHORIA THERAPEUTICS INC,25500,25500,111.44K,111.44K,NEW,<.01%
87652V109,TASK,TASKUS INC,59700,23700,279.4K,110.92K,+65.8%,<.01%
57055L206,MRKR,MARKER THERAPEUTICS INC,249423,74129,366.65K,108.97K,+42.3%,<.01%
758932206,RGS,REGIS CORPORATION,18844,3800,527.63K,106.4K,+25.3%,<.01%
527064208,LESL,LESLIES INC,28653,10300,290.83K,104.55K,+56.1%,<.01%
892918103,TACT,TRANSACT TECHNOLOGIES INC,414037,17807,2.42M,103.99K,+4.5%,<.01%
66981J102,MNSO,MINISO GROUP HLDG LTD,38108,8589,459.58K,103.58K,+29.1%,<.01%
31983A103,FCBC,FIRST CMNTY BANKSHARES INC V,57492,2304,2.55M,102.34K,+4.2%,<.01%
68373J104,LPRO,OPEN LENDING CORP,741625,32800,2.31M,102.01K,+4.6%,<.01%
Y46717107,KEN,KENON HLDGS LTD,29500,1500,1.97M,100.29K,+5.4%,<.01%
57637H103,MCFT,MASTERCRAFT BOAT HLDGS INC,137328,3872,3.55M,99.98K,+2.9%,<.01%
92840H400,VTGN,VISTAGEN THERAPEUTICS INC,730500,439200,165.09K,99.26K,+150.8%,<.01%
020772109,APT,ALPHA PRO TECH LTD,561572,17500,3.16M,98.35K,+3.2%,<.01%
98877R104,ZKH,ZKH GROUP LTD,133400,43500,301.48K,98.31K,+48.4%,<.01%
78648T100,SAFT,SAFETY INS GROUP INC,141695,1295,10.61M,96.94K,+0.9%,0.01%
39540E401,GP,GREENPOWER MTR CO INC,55573,55573,93.36K,93.36K,NEW,<.01%
092667104,SRTA,STRATA CRITICAL MEDICAL INC,492386,17500,2.59M,92.22K,+3.7%,<.01%
917313108,USIO,USIO INC,437241,36500,1.08M,90.52K,+9.1%,<.01%
905400107,UNB,UNION BANKSHARES INC,21852,3620,530.13K,87.82K,+19.9%,<.01%
65487X102,NOAH,NOAH HLDGS LTD,104255,8755,1.04M,87.46K,+9.2%,<.01%
868358102,SGC,SUPERIOR GROUP OF CO INC,53300,6600,699.3K,86.59K,+14.1%,<.01%
94132V105,WDH,WATERDROP INC,134327,76370,151.79K,86.3K,+131.8%,<.01%
98420X202,XFOR,X4 PHARMACEUTICALS INC,18100,18100,84.53K,84.53K,NEW,<.01%
15746L100,CBNA,CHAIN BRIDGE BANCORP INC,17200,2000,723.26K,84.1K,+13.2%,<.01%
488152208,KELYA,KELLY SVCS INC,120108,6806,1.47M,83.58K,+6%,<.01%
26205E107,DTI,DRILLING TOOLS INTL CORP,133200,42974,257.08K,82.94K,+47.6%,<.01%
14161W303,CDLX,CARDLYTICS INC,18405,18405,82.64K,82.64K,NEW,<.01%
68572M106,OBIO,ORCHESTRA BIOMED HLDGS INC,90000,19100,388.35K,82.42K,+26.9%,<.01%
097702203,BOLT,BOLT BIOTHERAPEUTICS INC,98625,21400,379.71K,82.39K,+27.7%,<.01%
02128L106,ALTG,ALTA EQUIPMENT GROUP INC,12500,12500,80.88K,80.88K,NEW,<.01%
M20598104,CSTE,CAESARSTONE LTD,414022,37720,869.45K,79.21K,+10%,<.01%
53630X203,LPCN,LIPOCINE INC NEW,69209,30712,177.18K,78.62K,+79.8%,<.01%
49721T507,KPRX,KIORA PHARMACEUTICALS INC,29824,29824,78.44K,78.44K,NEW,<.01%
07279B104,BAFN,BAYFIRST FINANCIAL CORP,15600,15600,78K,78K,NEW,<.01%
12430A300,BZFD,BUZZFEED INC,397303,52949,580.06K,77.31K,+15.4%,<.01%
32043P106,FGBI,FIRST GTY BANCSHARES INC,22906,7600,230.66K,76.53K,+49.7%,<.01%
29268T508,EFOI,ENERGY FOCUS INC,33398,23098,110.21K,76.22K,+224.3%,<.01%
Y3130D101,HMR,HEIDMAR MARITIME HLDGS CORP,59400,59400,76.03K,76.03K,NEW,<.01%
14817C107,FLNA,FILANA THERAPEUTICS INC,389601,62842,463.62K,74.78K,+19.2%,<.01%
05156X850,ACB,AURORA CANNABIS INC,784955,26774,2.19M,74.7K,+3.5%,<.01%
002120202,ATYR,ATYR PHARMA INC,165222,124700,98.6K,74.42K,+307.7%,<.01%
14159C202,CDIO,CARDIO DIAGNOSTICS HOLDGS IN,49200,33852,107.75K,74.14K,+220.6%,<.01%
G82454102,SMJF,SMJ INTL HOLDINGS INC,14400,14400,73.44K,73.44K,NEW,<.01%
288578107,EARN,ELLINGTON CREDIT COMPANY,16298,16298,72.04K,72.04K,NEW,<.01%
83301J100,SNAL,SNAIL INC,112932,112932,70.04K,70.04K,NEW,<.01%
